"ccode","cname","year","ccodealp","ccodecow","p_durable","p_polity2","arch_exit_any","arch_exit_reg","arch_exit_irreg","regime_change","regime_change2","prevrc","democratization","gwf_duration","duration","banking","banking_start","currency","BFFS_currency","currency_start","default","default_start","default_ext","default_dom","anyfincrisis_duration","anyfincrisis_start","twin_cb","twin_bc","twincrisis","twin_cd","twin_dc","twincrisis2","triplecrisis","wr_regtype","wr_military","wr_personal","wr_party","wr_monarchy","gwf_regimetype","gwf_party","gwf_personal","gwf_military","gwf_monarch","gdppcgr","gdppcgr2","pwt_gdppcgr","mad_gdppcgr","vdem_index","wdi_gdpgr","wdi_gdppcgr","ers_ma","mi_ma","kaopen_ma","d_ers_ma","d_mi_ma","d_kaopen_ma2","d_kaopen_ma","ers","mi","kaopen","d_ers","d_mi","d_kaopen","ers_mi","d_ers_mi","mi_kaopen","d_mi_kaopen","ers_kaopen","d_ers_kaopen","ers_mi_ma","d_ers_mi_ma","mi_kaopen_ma","d_mi_kaopen_ma2","d_mi_kaopen_ma","ers_kaopen_ma","d_ers_kaopen_ma","ers_mi_dummy","mi_kaopen_dummy","ers_kaopen_dummy","latam","mideast","africa","asia","southeastasia","europe","exussr"
"694","Sierra Leone","1974","SLE","451","3","-6","0","0","0","0","0","0","0","6","5","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","2.36484","-3.068254868","-3.068254868","2.36484","0.266885423","3.49982832","1.459583117","1","0.5","0.16480922698975","0","0","0","0","1","0.5","0.16480922698975","0","0","0","0.65154018170621","0","0.63738588941002","0","0.402381503267","0","0.65154018170621","0","0.63738588941002","0","0","0.402381503267","0","1","0","0","0","0","1","0","0","0","0"
"694","Sierra Leone","1975","SLE","451","4","-6","0","0","0","0","0","0","0","7","6","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","1.05063","0.8036154","0.8036154","1.05063","0.266885423","1.669216524","-0.393527084","1","0.5","0.16480922698975","0","0","0","0","1","0.5","0.16480922698975","0","0","0","0.65154018170621","0","0.63738588941002","0","0.402381503267","0","0.65154018170621","0","0.63738588941002","0","0","0.402381503267","0","1","0","0","0","0","1","0","0","0","0"
"694","Sierra Leone","1976","SLE","451","5","-6","0","0","0","0","0","0","0","8","7","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-4.83402","2.506591471","2.506591471","-4.83402","0.266885423","-0.449176342","-2.525352219","1","0.5","0.16480922698975","0","0","0","0","1","0.5","0.16480922698975","0","0","0","0.65154018170621","0","0.63738588941002","0","0.402381503267","0","0.65154018170621","0","0.63738588941002","0","0","0.402381503267","0","1","0","0","0","0","1","0","0","0","0"
"694","Sierra Leone","1977","SLE","451","6","-6","0","0","0","0","0","0","0","9","8","0","0","0","","0","1","1","1","0","1","1","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-0.45632","0.236283296","0.236283296","-0.45632","0.252202935","0.04667581","-2.094552155","1","0.5","0.16480922698975","0","0","0","0","1","0.5","0.16480922698975","0","0","0","0.65154018170621","0","0.63738588941002","0","0.402381503267","0","0.65154018170621","0","0.63738588941002","0","0","0.402381503267","0","1","0","0","0","0","1","0","0","0","0"
"694","Sierra Leone","1978","SLE","451","7","-7","0","0","0","0","0","0","0","10","9","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-1.60731","0.585797769","0.585797769","-1.60731","0.210777943","2.406332166","0.171716402","0.58899863064289","0.42027835547924","0.16480922698975","-0.41100136935711","-0.07972164452076","0","0","0.17799726128578","0.34055671095848","0.16480922698975","-0.822002739","-0.159443289","0","0.45068296642188","-0.20085721528433","0.52790062302566","-0.10948526638436","0.82892895330365","0.42654745003665","0.55111157406404","-0.10042860764216","0.58264325621784","-0.05474263319218","-0.082113949788271","0.61565522828533","0.21327372501833","0","0","1","0","0","1","0","0","0","0"
"694","Sierra Leone","1979","SLE","451","8","-7","0","0","0","0","0","0","0","11","10","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","3.68767","-2.511564233","-2.511564233","3.68767","0.19889663","4.511265607","2.202311492","0.29437190294266","0.37024217844009","0.16480922698975","-0.29462672770023","-0.050036177039146","0","0","0.41074654459953","0.39992764592171","0.16480922698975","0.232749283","0.059370935","0","0.49764200575015","0.046959039328274","0.56866899069427","0.040768367668612","0.70815245388392","-0.12077649941973","0.47416248608602","-0.076949087978026","0.54828480685997","-0.034358449357875","0.0032049591553685","0.76854070359379","0.15288547530846","0","0","1","0","0","1","0","0","0","0"
"694","Sierra Leone","1980","SLE","451","9","-7","0","0","0","0","0","0","0","12","11","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","2.67619","-4.662922908","-4.662922908","2.67619","0.197274159","4.843503756","2.508579876","0.37869676947594","0.39992764592171","0.16480922698975","0.084324866533279","0.029685467481613","0","0","0.34664699435234","0.39992764592171","0.16480922698975","-0.06409955","0","0","0.4733141728354","-0.024327832914754","0.56866899069427","0","0.74141450815542","0.033262054271501","0.48547808929278","0.01131560320676","0.56866899069427","0.020384183834306","0.010192091917153","0.72478348101967","-0.043757222574116","0","0","1","0","0","1","0","0","0","0"
"694","Sierra Leone","1981","SLE","451","10","-7","0","0","0","0","0","0","0","13","12","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","4.0887","10.37958182","10.37958182","4.0887","0.186879948","2.881428565","0.632908241","0.35618372261524","0.47964929044247","0.16480922698975","-0.022513046860695","0.07972164452076","0","0","0.36572045087814","0.55937093496323","0.16480922698975","0.019073457","0.159443289","0","0.36943400159962","-0.10388017123577","0.67815425707864","0.10948526638436","0.73151705421604","-0.0098974539393765","0.42137408721751","-0.064104002075264","0.62341162388645","0.054742633192181","0.082113949788271","0.73646578118573","0.011682300166062","0","0","1","0","0","1","0","0","0","0"
"694","Sierra Leone","1982","SLE","451","11","-7","0","0","0","0","0","0","0","14","13","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-0.3543","8.71105","8.71105","-0.3543","0.188774106","4.781755535","2.540173542","0.36312657594681","0.45040662586689","0.082404613494873","0.0069428533315659","-0.029242664575577","-0.082404613494873","-0.12360692024744","0.36053270101547","0.34144231677055","0","-0.00518775","-0.217928618","-0.164809227","0.51934381771654","0.14990981611692","0.5865339568232","-0.091620300255433","0.81361148129666","0.082094427080614","0.44438890965808","0.023014822440572","0.63234410695092","0.0089324830644642","-0.041343908595484","0.77256426775635","0.036098486570619","0","0","1","0","0","1","0","0","0","0"
"694","Sierra Leone","1983","SLE","451","12","-7","0","0","0","0","0","0","0","15","14","0","0","1","","1","0","0","0","0","1","1","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-3.47145","3.663305087","3.663305087","-3.47145","0.189185129","-2.102801617","-4.246453084","0.20483978837729","0.34144231677055","0.082404613494873","-0.15828678756952","-0.10896430909634","0","0.0824046135","0.049146875739098","0.34144231677055","0.16480922698975","-0.311385825","0","0.164809227","0.4011629209687","-0.11818089674784","0.52850874387433","-0.058025212948872","0.89579102176482","0.082179540468165","0.46025336934262","0.015864459684538","0.55752135034877","-0.074822756602152","-0.066423984775512","0.85470125153074","0.082136983774389","0","0","1","0","0","1","0","0","0","0"
"694","Sierra Leone","1984","SLE","451","13","-7","0","0","0","0","0","0","0","16","15","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-0.80292","7.612908464","7.612908464","-0.80292","0.189185129","4.093034267","1.631547674","0.52457343786955","0.34144231677055","0.16480922698975","0.31973364949226","0","0.082404613494873","0.041202306747437","1","0.34144231677055","0.16480922698975","0.950853124","0","0","0.76204214468064","0.36087922371194","0.52850874387433","0","0.402381503267","-0.49340951849782","0.58160253282467","0.12134916348205","0.52850874387433","-0.029012606474436","-0.014506303237218","0.64908626251591","-0.20561498901483","1","0","0","0","0","1","0","0","0","0"
"694","Sierra Leone","1985","SLE","451","14","-7","1","1","0","0","0","0","0","17","16","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-4.87835","-0.148382184","-0.148382184","-4.87835","0.195830048","-5.311340498","-7.761112101","0.51879745721817","0.48269875347614","0.16480922698975","-0.0057759806513786","0.14125643670559","0","0","0.03759491443634","0.62395519018173","0.16480922698975","-0.962405086","0.282512873","0","0.19988981248812","-0.56215233219252","0.72250246658523","0.1939937227109","0.90178547823624","0.49940397496924","0.48096597858438","-0.10063655424029","0.62550560522978","0.096996861355449","0.14549529203317","0.65208349075162","0.002997228235711","0","0","1","0","0","1","0","0","0","0"
"694","Sierra Leone","1986","SLE","451","15","-7","0","0","0","0","0","0","0","18","17","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-5.65636","-1.135765397","-1.135765397","-5.65636","0.197740315","1.236046911","-1.687149042","0.035531990230083","0.66108396649361","0.28880690038204","-0.48326546698809","0.17838521301746","0.1239976733923","0.18599651019615","0.033469066023827","0.69821274280548","0.41280457377434","-0.004125848","0.074257553","0.247995347","0.14657237424485","-0.053317438243269","0.68618009176205","-0.036322374823181","0.78444625645136","-0.11733922178488","0.17323109336649","-0.30773488521789","0.70434127917364","0.078835673943859","0.021256649560339","0.8431158673438","0.19103237659218","0","0","1","0","0","1","0","0","0","0"
"694","Sierra Leone","1987","SLE","451","16","-7","0","0","0","0","0","0","0","19","18","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","2.87741","4.815617127","4.815617127","2.87741","0.198290799","7.231268731","3.944881222","0.049549274146557","0.69821274280548","0.41280457377434","0.014017283916473","0.037128776311874","0.1239976733923","0.061998836696148","0.065629482269287","0.69821274280548","0.41280457377434","0.032160416","0","0","0.15877828255265","0.0122059083078","0.68618009176205","0","0.76775781626067","-0.016688440190694","0.15267532839875","-0.020555764967734","0.68618009176205","-0.01816118741159","-0.0090805937057952","0.77610203635601","-0.067013830987788","0","0","1","0","0","1","0","0","0","0"
"694","Sierra Leone","1988","SLE","451","17","-7","0","0","0","0","0","0","0","20","19","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","0.30814","-2.351861183","-2.351861183","0.30814","0.198290799","-7.08","-9.754869353","0.083907052874565","0.70055812597275","0.41280457377434","0.034357778728008","0.0023453831672668","0","0","0.10218462347984","0.70290350914001","0.41280457377434","0.036555141","0.004690766","0","0.16938304261198","0.010604760059329","0.68940111037481","0.0032210186127645","0.74878889859808","-0.018968917662588","0.16408066258232","0.011405334183564","0.68779060106843","0.0016105093063822","0.0024157639595734","0.75827335742937","-0.017828678926641","0","0","1","0","0","1","0","0","0","0"
"694","Sierra Leone","1989","SLE","451","18","-7","0","0","0","0","0","0","0","21","20","0","0","1","","1","0","0","0","0","1","1","1","0","1","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-0.17115","-1.34508945","-1.34508945","-0.17115","0.197827811","0.729999999","-1.533132948","0.090775039047003","0.6929033100605","0.41280457377434","0.0068679861724377","-0.0076548159122467","0","0","0.079365454614162","0.68290311098099","0.41280457377434","-0.022819169","-0.020000398","0","0.17466110717258","0.0052780645605963","0.67566739393307","-0.013733716441738","0.76063004928188","0.011841150683801","0.17202207489228","0.0079414123099625","0.68253425215394","-0.0052563489144867","-0.0094950326781123","0.75470947393998","-0.0035638834893938","0","0","1","0","0","1","0","0","0","0"
"694","Sierra Leone","1990","SLE","451","19","-7","0","0","0","0","0","0","0","22","21","1","1","1","","0","0","0","0","0","1","1","1","1","1","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","0.10655","-2.305687991","-2.305687991","0.10655","0.197827811","3.349997984","1.956726541","0.065454710274935","0.73309522867203","0.41280457377434","-0.025320328772068","0.040191918611526","0","0","0.051543965935707","0.78328734636307","0.41280457377434","-0.027821489","0.100384235","0","0.094142216043692","-0.080518891128885","0.74459845285482","0.068931058921744","0.77506696596488","0.014436916683004","0.13440166160813","-0.037620413284144","0.71013292339395","0.027598671240003","0.048264865080873","0.76784850762338","0.013139033683402","0","0","1","0","0","1","0","0","0","0"
"694","Sierra Leone","1991","SLE","451","20","-6","0","0","0","0","0","0","0","23","22","1","0","1","","0","0","0","0","0","1","0","1","1","1","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-10.40556","-13.4788397","-13.4788397","-10.40556","0.201354597","2.351960645","1.970893452","0.10033895075321","0.65576773881912","0.41280457377434","0.034884240478277","-0.077327489852905","0","0","0.14913393557072","0.52824813127518","0.41280457377434","0.09758997","-0.255039215","0","0.30892257316352","0.21478035711983","0.56947012622399","-0.17512832663082","0.7244263163217","-0.050640649643189","0.20153239460361","0.067130732995471","0.65703428953941","-0.053098633854541","-0.11411348024268","0.74974664114329","-0.018101866480092","0","0","1","0","0","1","0","0","0","0"
"694","Sierra Leone","1992","SLE","451","21","-7","1","0","1","1","0","0","0","24","23","1","0","0","","0","0","0","0","0","1","0","0","1","1","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-8.0613","-8.924009306","-8.924009306","-8.0613","0.163173881","-19.01290963","-18.66834397","0.22352058440447","0.50761584937572","0.28880690038204","0.12318163365126","-0.1481518894434","-0.1239976733923","-0.18599651019615","0.29790723323822","0.48698356747627","0.16480922698975","0.148773298","-0.041264564","-0.247995347","0.39414489077487","0.085222317611346","0.62844786767953","0.058977741455537","0.76670617671013","0.042279860388436","0.35153373196919","0.15000133736559","0.59895899695176","-0.058075292587644","0.00045122443394682","0.74556624651591","-0.0041803946273763","0","0","1","0","0","1","0","0","0","0"
"694","Sierra Leone","1993","SLE","451","22","-7","0","0","0","0","1","1","0","1","1","1","0","0","","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","1","1","0","0","military-personal","0","0","1","0","1.20776","7.387450988","7.387450988","1.20776","0.1658989","1.374549379","2.293324255","0.33901400864124","0.49266313016415","0.16480922698975","0.11549342423677","-0.014952719211578","-0.1239976733923","-0.061998836696148","0.38012078404427","0.49834269285202","0.16480922698975","0.082213551","0.011359125","0","0.41743116970205","0.02328627892718","0.63624786274444","0.0077999950649107","0.72404454213987","-0.042661634570259","0.40578803023846","0.054254298269263","0.63234786521199","0.033388868260224","0.020594431662567","0.745375359425","-0.00019088709091164","0","0","1","0","0","1","0","0","0","0"
"694","Sierra Leone","1994","SLE","451","23","-7","0","0","0","0","0","1","0","2","2","1","0","0","","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","1","1","0","0","military-personal","0","0","1","0","1.16944","5.741522083","5.741522083","1.16944","0.174139763","-1.947384335","-1.049537492","0.45540840923786","0.59435388445854","0.16480922698975","0.11639440059662","0.1016907542944","0","0","0.53069603443146","0.69036507606506","0.16480922698975","0.15057525","0.192022383","0","0.34075513176856","-0.076676037933482","0.76810428582892","0.13185642308448","0.64590917097097","-0.0781353711689","0.37909315073531","-0.026694879503151","0.70217607428668","0.069828209074696","0.10084231607959","0.68497685655542","-0.060398502869579","0","1","0","0","0","1","0","0","0","0"
"694","Sierra Leone","1995","SLE","451","24","-7","0","0","0","0","0","1","0","3","3","0","0","0","","0","1","1","0","1","1","1","0","0","0","0","0","0","0","3","1","1","0","0","military-personal","0","0","1","0","-11.44729","-6.658035688","-6.658035688","-11.44729","0.180208644","-7.999753286","-7.502284518","0.35953374952078","0.68746572732925","0.28880690038204","-0.095874659717083","0.093111842870712","0.1239976733923","0.18599651019615","0.1883714646101","0.68456637859344","0.41280457377434","-0.34232457","-0.005798697","0.247995347","0.21487321639729","-0.12588191537127","0.67680951348363","-0.091294772345298","0.70406547423537","0.058156303264397","0.27781417408293","-0.10127897665238","0.72245689965627","0.020280825369592","-0.035506973487853","0.67498732260317","-0.0099895339522512","0","0","1","0","0","1","0","0","0","0"
"694","Sierra Leone","1996","SLE","451","0","4","1","1","1","1","0","0","1","4","4","0","0","0","","0","1","0","0","1","1","0","0","0","0","0","0","0","0","3","1","1","0","0","military-personal","0","0","1","0","-25.76108","-24.80067293","-24.80067293","-25.76108","0.390824044","1.753821399","1.880023063","0.28559648245573","0.69629466533661","0.28880690038204","-0.073937267065048","0.0088289380073547","0","-0.1239976735","0.38282150030136","0.70802295207977","0.16480922698975","0.194450036","0.023456573","-0.247995347","0.27232588798549","0.057452671588202","0.78022945754906","0.10341994406544","0.72264310686663","0.018577632631259","0.24359955219139","-0.034214621891536","0.72851948551634","0.0060625858600704","0.054741264962755","0.713354290551","0.038366967947828","0","1","0","0","0","1","0","0","0","0"
"694","Sierra Leone","1997","SLE","451","0","0","1","0","1","1","1","1","0","0","0","0","0","0","","0","1","0","0","1","1","0","0","0","0","0","1","1","0","3","1","1","0","0","","0","0","0","0","-20.11354","-14.64629395","-14.64629395","-20.11354","0.511792114","-5.877082015","-6.132233264","0.24159795045853","0.72258946299553","0.16480922698975","-0.043998531997204","0.02629479765892","-0.1239976733923","-0.061998836696148","0.10037440061569","0.73715597391129","0.16480922698975","-0.2824471","0.029133022","0","0.14482478973921","-0.12750109824628","0.80023429234003","0.020004834790971","0.86920842163629","0.14656531476966","0.20857533886235","-0.03502421332904","0.79023187494455","0.061712389428205","0.040858612109588","0.79592576425146","0.082571473700459","0","0","1","0","0","1","0","0","0","0"
"694","Sierra Leone","1998","SLE","451","0","0","1","0","1","1","1","1","1","1","1","0","0","1","","1","1","0","0","1","1","1","0","0","0","1","1","1","0","10","0","1","0","0","personal","0","1","0","0","-2.82494","-0.417650118","-0.417650118","-2.82494","0.247702923","1.785014281","0.866410744","0.12135281413794","0.71000337600708","0.16480922698975","-0.12024513632059","-0.012586086988449","0","0","0.14233122766018","0.68285077810287","0.16480922698975","0.041956827","-0.054305196","0","0.19859510712638","0.053770317387167","0.76294442667758","-0.037289865662458","0.84743650197645","-0.02177191965984","0.17170994843279","-0.036865390429558","0.78158935950881","-0.0086425154357439","-0.022966190549101","0.85832246180637","0.062396697554909","0","0","1","0","0","1","0","0","0","0"
"710","South Africa","1960","ZAF","560","50","4","0","0","0","0","0","0","0","50","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","oligarchy","1","0","0","0","1.56089549","3.464265396","3.464265396","1.56089549","0.224124397","","","","","","","","","","","0.80624556541443","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0"
"710","South Africa","1961","ZAF","560","51","4","0","0","0","0","0","0","0","51","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","oligarchy","1","0","0","0","1.648276736","3.726390655","3.726390655","1.648276736","0.222217781","3.845403562","0.640582992","","0.81729391217232","","","","","","0.80971556901932","0.82834225893021","","","0.022096694","","0.35049297612199","","","","","","","","","","","","","","","","0","0","1","0","0","0","0"
"710","South Africa","1962","ZAF","560","52","4","0","0","0","0","0","0","0","52","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","oligarchy","1","0","0","0","2.814454698","2.333378375","2.333378375","2.814454698","0.224227632","6.17727082","3.246781592","0.90485778450966","0.80733686685562","","","-0.0099570453166962","","","1","0.78633147478104","","0.190284431","-0.042010784","","0.45199015435822","0.10149717823623","","","","","0.4012415652401","","","","","","","","","","0","0","1","0","0","0","0"
"710","South Africa","1963","ZAF","560","53","4","0","0","0","0","0","0","0","53","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","oligarchy","1","0","0","0","4.478201086","4.930603684","4.930603684","4.478201086","0.224227632","7.373563946","4.670555104","1","0.72214230895042","","0.095142215490341","-0.085194557905197","","","1","0.65795314311981","","0","-0.128378332","","0.54145953460528","0.089469380247061","","","","","0.49672484448175","0.095483279241645","","","","","","","","","0","0","1","0","0","0","0"
"710","South Africa","1964","ZAF","560","54","4","0","0","0","0","0","0","0","54","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","oligarchy","1","0","0","0","3.883748656","2.767010836","2.767010836","3.883748656","0.222249329","7.939841291","5.4102802","1","0.54238505661488","","0","-0.17975725233555","","","1","0.42681697010994","","0","-0.231136173","","0.70254287230157","0.16108333769629","","","","","0.62200120345342","0.12527635897167","","","","","","","","","0","0","1","0","0","0","0"
"710","South Africa","1965","ZAF","560","55","4","0","0","0","0","0","0","0","55","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","oligarchy","1","0","0","0","3.171668416","1.896604624","1.896604624","3.171668416","0.222249329","8.896030616","6.472083605","1","0.37807336449623","","0","-0.16431169211864","","","1","0.32932975888252","","0","-0.097487211","","0.77048362412211","0.067940751820549","","","","","0.73651324821184","0.11451204475842","","","","","","","","","0","0","1","0","0","0","0"
"710","South Africa","1966","ZAF","560","56","4","1","1","1","0","0","0","0","56","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","oligarchy","1","0","0","0","1.563211342","1.965597145","1.965597145","1.563211342","0.222249329","4.438444965","2.188797138","1","0.32972033321857","","0","-0.048353031277657","","","1","0.33011090755463","","0","0.000781149","","0.76993922627343","-0.00054439784868354","","","","","0.77021142519777","0.033698176985933","","","","","","","","","0","0","1","0","0","0","0"
"710","South Africa","1967","ZAF","560","57","4","0","0","0","0","0","0","0","57","22","0","0","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","5","0","0","1","0","oligarchy","1","0","0","0","4.022589156","2.934920269","2.934920269","4.022589156","0.222249329","7.196497102","4.925639019","1","0.42774441838264","","0","0.09802408516407","","","1","0.52537792921066","","0","0.195267022","","0.63385380450337","-0.13608542177007","","","","","0.7018965153884","-0.068314909809375","","","","","","","","","0","0","1","0","0","0","0"
"710","South Africa","1968","ZAF","560","58","4","0","0","0","0","0","0","0","58","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","oligarchy","1","0","0","0","1.554054198","2.556970713","2.556970713","1.554054198","0.222249329","4.153364467","1.955135346","0.90000918507576","0.58912980556488","","-0.09999081492424","0.16138538718224","","","0.80001837015152","0.6528816819191","","-0.19998163","0.127503753","","0.46909450004268","-0.16475930446068","","","","","0.55147415227302","-0.15042236311537","","","","","","","","","0","0","1","0","0","0","0"
"710","South Africa","1969","ZAF","560","59","4","0","0","0","0","0","0","0","59","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","oligarchy","1","0","0","0","3.334200563","1.884045616","1.884045616","3.334200563","0.222249329","4.715974906","2.493018729","0.90000918507576","0.75147944688797","","0","0.16234964132309","","","1","0.85007721185684","","0.19998163","0.19719553","","0.40756449844134","-0.061530001601342","","","","","0.43832949924201","-0.11314465303101","","","","","","","","","0","0","1","0","0","0","0"
"710","South Africa","1970","ZAF","560","60","4","0","0","0","0","0","0","0","60","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","oligarchy","1","0","0","0","2.507837296","3.35962141","3.35962141","2.507837296","0.222526024","5.248543469","2.987570118","1","0.77932581305504","","0.09999081492424","0.027846366167068","","","1","0.70857441425323","0.16480922698975","0","-0.141502798","","0.50618057672337","0.098616078282033","0.78060813126638","","0.402381503267","","0.45687253758236","0.018543038340345","","","","","","0","1","0","0","0","1","0","0","0","0"
"710","South Africa","1971","ZAF","560","61","4","0","0","0","0","0","0","0","61","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","oligarchy","1","0","0","0","2.219389994","2.099427885","2.099427885","2.219389994","0.223230859","4.279001629","1.901260942","0.66310121119022","0.71130758523941","0.16480922698975","-0.33689878880978","-0.068018227815628","","","0.32620242238045","0.71404075622559","0.16480922698975","-0.673797578","0.005466342","0","0.24664320809661","-0.25953736862677","0.78436171607129","0.0037535848049072","0.7520234509618","0.34964194769479","0.37641189240999","-0.080460645172366","0.78248492366883","","","0.5772024771144","","0","1","0","0","0","1","0","0","0","0"
"710","South Africa","1972","ZAF","560","62","4","0","0","0","0","0","0","0","62","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","oligarchy","1","0","0","0","-0.616809948","-0.060044718","-0.060044718","-0.616809948","0.223230859","1.654787597","-0.648101471","0.37008294463158","0.64198085665703","0.28880690038204","-0.29301826655865","-0.069326728582382","0.1239976733923","0.18599651019615","0.41396346688271","0.56992095708847","0.41280457377434","0.087761045","-0.144119799","0.247995347","0.38039125417844","0.13374804608183","0.59808569519893","-0.18627602087236","0.58700297701236","-0.16502047394944","0.31351723113752","-0.062894661272469","0.69122370563511","-0.091261218033728","-0.13876861945305","0.66951321398708","0.092310736872678","0","1","0","0","0","1","0","0","0","0"
"710","South Africa","1973","ZAF","560","63","4","0","0","0","0","0","0","0","63","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","oligarchy","1","0","0","0","1.600563634","1.826107975","1.826107975","1.600563634","0.222797999","4.572025701","2.230763167","0.32513113319874","0.53991076350212","0.41280457377434","-0.044951811432838","-0.10207009315491","0.1239976733923","0.061998836696148","0.23629879951477","0.50990056991577","0.41280457377434","-0.177664667","-0.060020387","0","0.35479120737846","-0.025600046799973","0.55687136678411","-0.041214328414815","0.67919538375049","0.092192406738136","0.36759123077845","0.054073999640927","0.57747853099152","-0.11374517464359","-0.077479751529202","0.63309918038142","-0.036414033605652","0","0","1","0","0","1","0","0","0","0"
"710","South Africa","1974","ZAF","560","64","4","0","0","0","0","0","0","0","64","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","oligarchy","1","0","0","0","2.97416874","0.093845374","0.093845374","2.97416874","0.222797999","6.111070816","3.768939369","0.34815281629562","0.45886239409447","0.41280457377434","0.023021683096886","-0.081048369407654","0","0","0.46000683307648","0.40782421827316","0.41280457377434","0.223708034","-0.102076352","0","0.51083458707526","0.15604337969679","0.48677837874857","-0.070092988035543","0.56311050133548","-0.11608488241501","0.43281289722686","0.06522166644841","0.52182487276634","-0.055653658225179","-0.062873323130361","0.62115294254298","-0.011946237838439","0","0","1","0","0","1","0","0","0","0"
"710","South Africa","1975","ZAF","560","65","4","0","0","0","0","0","0","0","65","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","oligarchy","1","0","0","0","-0.663366864","1.969534054","1.969534054","-0.663366864","0.221895233","1.695372222","-0.517855155","0.30341249704361","0.40650297701359","0.41280457377434","-0.044740319252014","-0.052359417080879","0","0","0.14681816101074","0.40518173575401","0.41280457377434","-0.313188672","-0.002642483","0","0.3938110501689","-0.11702353690636","0.48496385959091","-0.0018145191576537","0.72562800055813","0.16251749922265","0.45232281862208","0.019509921395218","0.48587111916974","-0.035953753596598","-0.018884136377126","0.6443692509468","0.023216308403818","0","0","1","0","0","1","0","0","0","0"
